GEOID,Location,POP,Total_Households,Median_HH_Income,Low_Income_HH,Low_Income_Rate,HH_SNAP,SNAP_Rate,Public_Assistance_HH,Public_Assistance_Rate,Children_0_17,Children_0_4,Children_5_17,Child_Dependency_Rate,Elderly_65_Plus,Elderly_65_74,Elderly_75_Plus,Elderly_Dependency_Rate,Total_Dependency_Rate,HH_With_Children,HH_With_Children_Rate,Single_Parent_HH,Single_Parent_Rate,Renter_Occupied,Renter_Rate,Vacant_Housing_Units,Vacancy_Rate,Built_Before_1940,Old_Housing_Rate,Total_Workers,Workers_No_Car,No_Car_Rate,HH_No_Internet,No_Internet_Rate
291892200013,"Block Group, St. Louis County, Missouri",1279,511,77473,49,9.7,33,6.5,10,2.0,230,57,172,18.0,217,127,89,17.0,35.0,143,28.0,40,8.0,158,31.0,40,8.0,0,0.0,511,40,8.0,20,4.0
291892200021,"Block Group, St. Louis County, Missouri",909,363,93848,35,9.7,23,6.5,7,2.0,163,40,122,18.0,154,90,63,17.0,35.0,101,28.0,29,8.0,112,31.0,29,8.0,0,0.0,363,29,8.0,14,4.0
291892200022,"Block Group, St. Louis County, Missouri",1680,672,82054,65,9.7,43,6.5,13,2.0,302,75,226,18.0,285,168,117,17.0,35.0,188,28.0,53,8.0,208,31.0,53,8.0,0,0.0,672,53,8.0,26,4.0
291892200023,"Block Group, St. Louis County, Missouri",1392,556,89350,53,9.7,36,6.5,11,2.0,250,62,187,18.0,236,139,97,17.0,35.0,155,28.0,44,8.0,172,31.0,44,8.0,0,0.0,556,44,8.0,22,4.0
291892201011,"Block Group, St. Louis County, Missouri",1327,530,94810,51,9.7,34,6.5,10,2.0,238,59,179,18.0,225,132,92,17.0,35.0,148,28.0,42,8.0,164,31.0,42,8.0,0,0.0,530,42,8.0,21,4.0
291892201012,"Block Group, St. Louis County, Missouri",2005,802,82648,77,9.7,52,6.5,16,2.0,360,90,270,18.0,340,200,140,17.0,35.0,224,28.0,64,8.0,248,31.0,64,8.0,0,0.0,802,64,8.0,32,4.0
291892201013,"Block Group, St. Louis County, Missouri",1516,606,94542,58,9.7,39,6.5,12,2.0,272,68,204,18.0,257,151,106,17.0,35.0,169,28.0,48,8.0,187,31.0,48,8.0,0,0.0,606,48,8.0,24,4.0
291892201021,"Block Group, St. Louis County, Missouri",1204,481,64516,46,9.7,31,6.5,9,2.0,216,54,162,18.0,204,120,84,17.0,35.0,134,28.0,38,8.0,149,31.0,38,8.0,0,0.0,481,38,8.0,19,4.0
291892201022,"Block Group, St. Louis County, Missouri",1704,681,57909,66,9.7,44,6.5,13,2.0,306,76,230,18.0,289,170,119,17.0,35.0,190,28.0,54,8.0,211,31.0,54,8.0,0,0.0,681,54,8.0,27,4.0
291892201023,"Block Group, St. Louis County, Missouri",2059,823,94497,79,9.7,53,6.5,16,2.0,370,92,277,18.0,350,205,144,17.0,35.0,230,28.0,65,8.0,255,31.0,65,8.0,0,0.0,823,65,8.0,32,4.0
291892202001,"Block Group, St. Louis County, Missouri",1415,566,82207,54,9.7,36,6.5,11,2.0,254,63,191,18.0,240,141,99,17.0,35.0,158,28.0,45,8.0,175,31.0,45,8.0,0,0.0,566,45,8.0,22,4.0
291892202002,"Block Group, St. Louis County, Missouri",2044,817,67247,79,9.7,53,6.5,16,2.0,367,91,275,18.0,347,204,143,17.0,35.0,228,28.0,65,8.0,253,31.0,65,8.0,0,0.0,817,65,8.0,32,4.0
291892202003,"Block Group, St. Louis County, Missouri",873,349,72468,33,9.7,22,6.5,6,2.0,157,39,117,18.0,148,87,61,17.0,35.0,97,28.0,27,8.0,108,31.0,27,8.0,0,0.0,349,27,8.0,13,4.0
291892202004,"Block Group, St. Louis County, Missouri",1234,493,66343,47,9.7,32,6.5,9,2.0,222,55,166,18.0,209,123,86,17.0,35.0,138,28.0,39,8.0,152,31.0,39,8.0,0,0.0,493,39,8.0,19,4.0
291892202005,"Block Group, St. Louis County, Missouri",1401,560,83480,54,9.7,36,6.5,11,2.0,252,63,189,18.0,238,140,98,17.0,35.0,156,28.0,44,8.0,173,31.0,44,8.0,0,0.0,560,44,8.0,22,4.0
291892203001,"Block Group, St. Louis County, Missouri",1012,404,105486,39,9.7,26,6.5,8,2.0,182,45,136,18.0,172,101,70,17.0,35.0,113,28.0,32,8.0,125,31.0,32,8.0,0,0.0,404,32,8.0,16,4.0
291892204411,"Block Group, St. Louis County, Missouri",780,312,62290,30,9.7,20,6.5,6,2.0,140,35,105,18.0,132,78,54,17.0,35.0,87,28.0,24,8.0,96,31.0,24,8.0,0,0.0,312,24,8.0,12,4.0
291892204412,"Block Group, St. Louis County, Missouri",1491,596,78328,57,9.7,38,6.5,11,2.0,268,67,201,18.0,253,149,104,17.0,35.0,166,28.0,47,8.0,184,31.0,47,8.0,0,0.0,596,47,8.0,23,4.0
291892204413,"Block Group, St. Louis County, Missouri",1507,602,72156,58,9.7,39,6.5,12,2.0,271,67,203,18.0,256,150,105,17.0,35.0,168,28.0,48,8.0,186,31.0,48,8.0,0,0.0,602,48,8.0,24,4.0
291892204421,"Block Group, St. Louis County, Missouri",924,369,71757,35,9.7,23,6.5,7,2.0,166,41,124,18.0,157,92,64,17.0,35.0,103,28.0,29,8.0,114,31.0,29,8.0,0,0.0,369,29,8.0,14,4.0
291892204422,"Block Group, St. Louis County, Missouri",1065,426,89315,41,9.7,27,6.5,8,2.0,191,47,143,18.0,181,106,74,17.0,35.0,119,28.0,34,8.0,132,31.0,34,8.0,0,0.0,426,34,8.0,17,4.0
291892204431,"Block Group, St. Louis County, Missouri",1147,458,92862,44,9.7,29,6.5,9,2.0,206,51,154,18.0,194,114,80,17.0,35.0,128,28.0,36,8.0,141,31.0,36,8.0,0,0.0,458,36,8.0,18,4.0
291892204432,"Block Group, St. Louis County, Missouri",1576,630,97049,61,9.7,40,6.5,12,2.0,283,70,212,18.0,267,157,110,17.0,35.0,176,28.0,50,8.0,195,31.0,50,8.0,0,0.0,630,50,8.0,25,4.0
291892204451,"Block Group, St. Louis County, Missouri",1702,680,93206,65,9.7,44,6.5,13,2.0,306,76,229,18.0,289,170,119,17.0,35.0,190,28.0,54,8.0,210,31.0,54,8.0,0,0.0,680,54,8.0,27,4.0
291892204452,"Block Group, St. Louis County, Missouri",1649,659,73690,63,9.7,42,6.5,13,2.0,296,74,222,18.0,280,164,115,17.0,35.0,184,28.0,52,8.0,204,31.0,52,8.0,0,0.0,659,52,8.0,26,4.0
291892204453,"Block Group, St. Louis County, Missouri",1234,493,53989,47,9.7,32,6.5,9,2.0,222,55,166,18.0,209,123,86,17.0,35.0,138,28.0,39,8.0,152,31.0,39,8.0,0,0.0,493,39,8.0,19,4.0
291892204461,"Block Group, St. Louis County, Missouri",1457,582,71334,56,9.7,37,6.5,11,2.0,262,65,196,18.0,247,145,101,17.0,35.0,162,28.0,46,8.0,180,31.0,46,8.0,0,0.0,582,46,8.0,23,4.0
291892204462,"Block Group, St. Louis County, Missouri",1501,600,89353,58,9.7,39,6.5,12,2.0,270,67,202,18.0,255,150,105,17.0,35.0,168,28.0,48,8.0,186,31.0,48,8.0,0,0.0,600,48,8.0,24,4.0
291892204471,"Block Group, St. Louis County, Missouri",796,318,66233,30,9.7,20,6.5,6,2.0,143,35,107,18.0,135,79,55,17.0,35.0,89,28.0,25,8.0,98,31.0,25,8.0,0,0.0,318,25,8.0,12,4.0
291892204472,"Block Group, St. Louis County, Missouri",1199,479,73676,46,9.7,31,6.5,9,2.0,215,53,161,18.0,203,119,83,17.0,35.0,134,28.0,38,8.0,148,31.0,38,8.0,0,0.0,479,38,8.0,19,4.0
291892204473,"Block Group, St. Louis County, Missouri",1407,562,64109,54,9.7,36,6.5,11,2.0,253,63,189,18.0,239,140,98,17.0,35.0,157,28.0,44,8.0,174,31.0,44,8.0,0,0.0,562,45,8.0,22,4.0
291892204481,"Block Group, St. Louis County, Missouri",1358,543,56113,52,9.7,35,6.5,10,2.0,244,61,183,18.0,230,135,95,17.0,35.0,152,28.0,43,8.0,168,31.0,43,8.0,0,0.0,543,43,8.0,21,4.0
291892204482,"Block Group, St. Louis County, Missouri",473,189,92190,18,9.7,12,6.5,3,2.0,85,21,63,18.0,80,47,33,17.0,35.0,52,28.0,15,8.0,58,31.0,15,8.0,0,0.0,189,15,8.0,7,4.0
291892204483,"Block Group, St. Louis County, Missouri",815,326,73042,31,9.7,21,6.5,6,2.0,146,36,110,18.0,138,81,57,17.0,35.0,91,28.0,26,8.0,101,31.0,26,8.0,0,0.0,326,26,8.0,13,4.0
291892204491,"Block Group, St. Louis County, Missouri",770,308,60307,29,9.7,20,6.5,6,2.0,138,34,103,18.0,130,77,53,17.0,35.0,86,28.0,24,8.0,95,31.0,24,8.0,0,0.0,308,24,8.0,12,4.0
291892204492,"Block Group, St. Louis County, Missouri",1179,471,75289,45,9.7,30,6.5,9,2.0,212,53,159,18.0,200,117,82,17.0,35.0,131,28.0,37,8.0,146,31.0,37,8.0,0,0.0,471,37,8.0,18,4.0
291892204493,"Block Group, St. Louis County, Missouri",1735,694,88183,67,9.7,45,6.5,13,2.0,312,78,234,18.0,294,173,121,17.0,35.0,194,28.0,55,8.0,215,31.0,55,8.0,0,0.0,694,55,8.0,27,4.0
291892204501,"Block Group, St. Louis County, Missouri",1235,494,92806,47,9.7,32,6.5,9,2.0,222,55,166,18.0,209,123,86,17.0,35.0,138,28.0,39,8.0,153,31.0,39,8.0,0,0.0,494,39,8.0,19,4.0
291892204502,"Block Group, St. Louis County, Missouri",1788,715,87610,69,9.7,46,6.5,14,2.0,321,80,241,18.0,303,178,125,17.0,35.0,200,28.0,57,8.0,221,31.0,57,8.0,0,0.0,715,57,8.0,28,4.0
291892204511,"Block Group, St. Louis County, Missouri",1176,470,96720,45,9.7,30,6.5,9,2.0,211,52,158,18.0,199,117,82,17.0,35.0,131,28.0,37,8.0,145,31.0,37,8.0,0,0.0,470,37,8.0,18,4.0
291892204512,"Block Group, St. Louis County, Missouri",2050,820,91349,79,9.7,53,6.5,16,2.0,369,92,276,18.0,348,205,143,17.0,35.0,229,28.0,65,8.0,254,31.0,65,8.0,0,0.0,820,65,8.0,32,4.0
291892204521,"Block Group, St. Louis County, Missouri",2051,820,95339,79,9.7,53,6.5,16,2.0,369,92,276,18.0,348,205,143,17.0,35.0,229,28.0,65,8.0,254,31.0,65,8.0,0,0.0,820,65,8.0,32,4.0
291892204522,"Block Group, St. Louis County, Missouri",1681,672,65088,65,9.7,43,6.5,13,2.0,302,75,226,18.0,285,168,117,17.0,35.0,188,28.0,53,8.0,208,31.0,53,8.0,0,0.0,672,53,8.0,26,4.0
291892205011,"Block Group, St. Louis County, Missouri",892,356,80698,34,9.7,23,6.5,7,2.0,160,40,120,18.0,151,89,62,17.0,35.0,99,28.0,28,8.0,110,31.0,28,8.0,0,0.0,356,28,8.0,14,4.0
291892205012,"Block Group, St. Louis County, Missouri",668,267,72546,25,9.7,17,6.5,5,2.0,120,30,90,18.0,113,66,46,17.0,35.0,74,28.0,21,8.0,82,31.0,21,8.0,0,0.0,267,21,8.0,10,4.0
291892205013,"Block Group, St. Louis County, Missouri",1688,675,71463,65,9.7,43,6.5,13,2.0,303,75,227,18.0,286,168,118,17.0,35.0,189,28.0,54,8.0,209,31.0,54,8.0,0,0.0,675,54,8.0,27,4.0
291892205014,"Block Group, St. Louis County, Missouri",1554,621,61172,60,9.7,40,6.5,12,2.0,279,69,209,18.0,264,155,108,17.0,35.0,173,28.0,49,8.0,192,31.0,49,8.0,0,0.0,621,49,8.0,24,4.0
291892205031,"Block Group, St. Louis County, Missouri",1141,456,96792,44,9.7,29,6.5,9,2.0,205,51,154,18.0,193,114,79,17.0,35.0,127,28.0,36,8.0,141,31.0,36,8.0,0,0.0,456,36,8.0,18,4.0
291892205032,"Block Group, St. Louis County, Missouri",1423,569,85795,55,9.7,36,6.5,11,2.0,256,64,192,18.0,241,142,99,17.0,35.0,159,28.0,45,8.0,176,31.0,45,8.0,0,0.0,569,45,8.0,22,4.0
291892205041,"Block Group, St. Louis County, Missouri",2025,810,100893,78,9.7,52,6.5,16,2.0,364,91,273,18.0,344,202,141,17.0,35.0,226,28.0,64,8.0,251,31.0,64,8.0,0,0.0,810,64,8.0,32,4.0
291892205042,"Block Group, St. Louis County, Missouri",987,394,101209,38,9.7,25,6.5,7,2.0,177,44,133,18.0,167,98,69,17.0,35.0,110,28.0,31,8.0,122,31.0,31,8.0,0,0.0,394,31,8.0,15,4.0
291892205043,"Block Group, St. Louis County, Missouri",1092,436,81177,42,9.7,28,6.5,8,2.0,196,49,147,18.0,185,109,76,17.0,35.0,122,28.0,34,8.0,135,31.0,34,8.0,0,0.0,436,34,8.0,17,4.0
291892206011,"Block Group, St. Louis County, Missouri",1346,538,97536,52,9.7,34,6.5,10,2.0,242,60,181,18.0,228,134,94,17.0,35.0,150,28.0,43,8.0,166,31.0,43,8.0,0,0.0,538,43,8.0,21,4.0
291892206012,"Block Group, St. Louis County, Missouri",886,354,88218,34,9.7,23,6.5,7,2.0,159,39,119,18.0,150,88,62,17.0,35.0,99,28.0,28,8.0,109,31.0,28,8.0,0,0.0,354,28,8.0,14,4.0
291892206013,"Block Group, St. Louis County, Missouri",1550,620,93613,60,9.7,40,6.5,12,2.0,279,69,209,18.0,263,155,108,17.0,35.0,173,28.0,49,8.0,192,31.0,49,8.0,0,0.0,620,49,8.0,24,4.0
291892206021,"Block Group, St. Louis County, Missouri",1255,502,96492,48,9.7,32,6.5,10,2.0,225,56,169,18.0,213,125,87,17.0,35.0,140,28.0,40,8.0,155,31.0,40,8.0,0,0.0,502,40,8.0,20,4.0
291892206022,"Block Group, St. Louis County, Missouri",1053,421,98646,40,9.7,27,6.5,8,2.0,189,47,142,18.0,179,105,73,17.0,35.0,117,28.0,33,8.0,130,31.0,33,8.0,0,0.0,421,33,8.0,16,4.0
291892206023,"Block Group, St. Louis County, Missouri",1481,592,60439,57,9.7,38,6.5,11,2.0,266,66,199,18.0,251,148,103,17.0,35.0,165,28.0,47,8.0,183,31.0,47,8.0,0,0.0,592,47,8.0,23,4.0
291892206024,"Block Group, St. Louis County, Missouri",1503,601,84130,58,9.7,39,6.5,12,2.0,270,67,202,18.0,255,150,105,17.0,35.0,168,28.0,48,8.0,186,31.0,48,8.0,0,0.0,601,48,8.0,24,4.0
291892207011,"Block Group, St. Louis County, Missouri",1197,478,70397,46,9.7,31,6.5,9,2.0,215,53,161,18.0,203,119,83,17.0,35.0,133,28.0,38,8.0,148,31.0,38,8.0,0,0.0,478,38,8.0,19,4.0
291892207012,"Block Group, St. Louis County, Missouri",1243,497,59808,48,9.7,32,6.5,9,2.0,223,55,167,18.0,211,124,87,17.0,35.0,139,28.0,39,8.0,154,31.0,39,8.0,0,0.0,497,39,8.0,19,4.0
291892207021,"Block Group, St. Louis County, Missouri",2019,807,64516,78,9.7,52,6.5,16,2.0,363,90,272,18.0,343,201,141,17.0,35.0,225,28.0,64,8.0,250,31.0,64,8.0,0,0.0,807,64,8.0,32,4.0
291892207022,"Block Group, St. Louis County, Missouri",1074,429,98614,41,9.7,27,6.5,8,2.0,193,48,144,18.0,182,107,75,17.0,35.0,120,28.0,34,8.0,132,31.0,34,8.0,0,0.0,429,34,8.0,17,4.0
291892207023,"Block Group, St. Louis County, Missouri",1575,630,92244,61,9.7,40,6.5,12,2.0,283,70,212,18.0,267,157,110,17.0,35.0,176,28.0,50,8.0,195,31.0,50,8.0,0,0.0,630,50,8.0,25,4.0
291892207031,"Block Group, St. Louis County, Missouri",1949,779,76758,75,9.7,50,6.5,15,2.0,350,87,263,18.0,331,194,136,17.0,35.0,218,28.0,62,8.0,241,31.0,62,8.0,0,0.0,779,62,8.0,31,4.0
291892208011,"Block Group, St. Louis County, Missouri",919,367,94105,35,9.7,23,6.5,7,2.0,165,41,124,18.0,156,91,64,17.0,35.0,102,28.0,29,8.0,113,31.0,29,8.0,0,0.0,367,29,8.0,14,4.0
291892208012,"Block Group, St. Louis County, Missouri",1660,664,76537,64,9.7,43,6.5,13,2.0,298,74,224,18.0,282,166,116,17.0,35.0,185,28.0,53,8.0,205,31.0,53,8.0,0,0.0,664,53,8.0,26,4.0
291892208013,"Block Group, St. Louis County, Missouri",831,332,100028,32,9.7,21,6.5,6,2.0,149,37,112,18.0,141,83,58,17.0,35.0,92,28.0,26,8.0,102,31.0,26,8.0,0,0.0,332,26,8.0,13,4.0
291892208014,"Block Group, St. Louis County, Missouri",1571,628,60838,60,9.7,40,6.5,12,2.0,282,70,212,18.0,267,157,109,17.0,35.0,175,28.0,50,8.0,194,31.0,50,8.0,0,0.0,628,50,8.0,25,4.0
291892208021,"Block Group, St. Louis County, Missouri",1653,661,59826,64,9.7,42,6.5,13,2.0,297,74,223,18.0,281,165,115,17.0,35.0,185,28.0,52,8.0,204,31.0,52,8.0,0,0.0,661,52,8.0,26,4.0
291892208022,"Block Group, St. Louis County, Missouri",1145,458,64591,44,9.7,29,6.5,9,2.0,206,51,154,18.0,194,114,80,17.0,35.0,128,28.0,36,8.0,141,31.0,36,8.0,0,0.0,458,36,8.0,18,4.0
291892208023,"Block Group, St. Louis County, Missouri",1083,433,68941,42,9.7,28,6.5,8,2.0,194,48,146,18.0,184,108,75,17.0,35.0,121,28.0,34,8.0,134,31.0,34,8.0,0,0.0,433,34,8.0,17,4.0
291892208024,"Block Group, St. Louis County, Missouri",1093,437,92304,42,9.7,28,6.5,8,2.0,196,49,147,18.0,185,109,76,17.0,35.0,122,28.0,34,8.0,135,31.0,34,8.0,0,0.0,437,34,8.0,17,4.0
291892208031,"Block Group, St. Louis County, Missouri",1458,583,90871,56,9.7,37,6.5,11,2.0,262,65,196,18.0,247,145,102,17.0,35.0,163,28.0,46,8.0,180,31.0,46,8.0,0,0.0,583,46,8.0,23,4.0
291892208032,"Block Group, St. Louis County, Missouri",1779,711,75850,68,9.7,46,6.5,14,2.0,320,80,240,18.0,302,177,124,17.0,35.0,199,28.0,56,8.0,220,31.0,56,8.0,0,0.0,711,56,8.0,28,4.0
291892208033,"Block Group, St. Louis County, Missouri",1372,548,89513,53,9.7,35,6.5,10,2.0,246,61,185,18.0,233,137,96,17.0,35.0,153,28.0,43,8.0,169,31.0,43,8.0,0,0.0,548,43,8.0,21,4.0
291892210001,"Block Group, St. Louis County, Missouri",2026,810,94927,78,9.7,52,6.5,16,2.0,364,91,273,18.0,344,202,141,17.0,35.0,226,28.0,64,8.0,251,31.0,64,8.0,0,0.0,810,64,8.0,32,4.0
291892210002,"Block Group, St. Louis County, Missouri",1895,758,96725,73,9.7,49,6.5,15,2.0,341,85,255,18.0,322,189,132,17.0,35.0,212,28.0,60,8.0,234,31.0,60,8.0,0,0.0,758,60,8.0,30,4.0
291892210003,"Block Group, St. Louis County, Missouri",1765,706,54670,68,9.7,45,6.5,14,2.0,317,79,238,18.0,300,176,123,17.0,35.0,197,28.0,56,8.0,218,31.0,56,8.0,0,0.0,706,56,8.0,28,4.0
291892210004,"Block Group, St. Louis County, Missouri",1694,677,84634,65,9.7,44,6.5,13,2.0,304,76,228,18.0,287,169,118,17.0,35.0,189,28.0,54,8.0,209,31.0,54,8.0,0,0.0,677,54,8.0,27,4.0
291892211001,"Block Group, St. Louis County, Missouri",1361,544,73532,52,9.7,35,6.5,10,2.0,244,61,183,18.0,231,136,95,17.0,35.0,152,28.0,43,8.0,168,31.0,43,8.0,0,0.0,544,43,8.0,21,4.0
291892212011,"Block Group, St. Louis County, Missouri",1169,467,87683,45,9.7,30,6.5,9,2.0,210,52,157,18.0,198,116,81,17.0,35.0,130,28.0,37,8.0,144,31.0,37,8.0,0,0.0,467,37,8.0,18,4.0
291892212012,"Block Group, St. Louis County, Missouri",1677,670,58974,64,9.7,43,6.5,13,2.0,301,75,226,18.0,285,167,117,17.0,35.0,187,28.0,53,8.0,207,31.0,53,8.0,0,0.0,670,53,8.0,26,4.0
291892212013,"Block Group, St. Louis County, Missouri",1427,570,73030,55,9.7,37,6.5,11,2.0,256,64,192,18.0,242,142,99,17.0,35.0,159,28.0,45,8.0,176,31.0,45,8.0,0,0.0,570,45,8.0,22,4.0
291892212021,"Block Group, St. Louis County, Missouri",957,382,87330,37,9.7,24,6.5,7,2.0,172,43,129,18.0,162,95,66,17.0,35.0,106,28.0,30,8.0,118,31.0,30,8.0,0,0.0,382,30,8.0,15,4.0
291892212022,"Block Group, St. Louis County, Missouri",1207,482,71555,46,9.7,31,6.5,9,2.0,217,54,162,18.0,205,120,84,17.0,35.0,134,28.0,38,8.0,149,31.0,38,8.0,0,0.0,482,38,8.0,19,4.0
291892212023,"Block Group, St. Louis County, Missouri",1030,412,85660,39,9.7,26,6.5,8,2.0,185,46,139,18.0,175,103,72,17.0,35.0,115,28.0,32,8.0,127,31.0,32,8.0,0,0.0,412,32,8.0,16,4.0
291892212024,"Block Group, St. Louis County, Missouri",1335,534,65066,51,9.7,34,6.5,10,2.0,240,60,180,18.0,226,133,93,17.0,35.0,149,28.0,42,8.0,165,31.0,42,8.0,0,0.0,534,42,8.0,21,4.0
291892213321,"Block Group, St. Louis County, Missouri",1001,400,78703,38,9.7,26,6.5,8,2.0,180,45,135,18.0,170,100,70,17.0,35.0,112,28.0,32,8.0,124,31.0,32,8.0,0,0.0,400,32,8.0,16,4.0
291892213322,"Block Group, St. Louis County, Missouri",1502,600,65695,58,9.7,39,6.5,12,2.0,270,67,202,18.0,255,150,105,17.0,35.0,168,28.0,48,8.0,186,31.0,48,8.0,0,0.0,600,48,8.0,24,4.0
291892213351,"Block Group, St. Louis County, Missouri",1536,614,69080,59,9.7,39,6.5,12,2.0,276,69,207,18.0,261,153,107,17.0,35.0,171,28.0,49,8.0,190,31.0,49,8.0,0,0.0,614,49,8.0,24,4.0
291892213352,"Block Group, St. Louis County, Missouri",2436,974,67325,94,9.7,63,6.5,19,2.0,438,109,328,18.0,414,243,170,17.0,35.0,272,28.0,77,8.0,301,31.0,77,8.0,0,0.0,974,77,8.0,38,4.0
291892213353,"Block Group, St. Louis County, Missouri",1022,408,84351,39,9.7,26,6.5,8,2.0,183,45,137,18.0,173,102,71,17.0,35.0,114,28.0,32,8.0,126,31.0,32,8.0,0,0.0,408,32,8.0,16,4.0
291892213354,"Block Group, St. Louis County, Missouri",977,390,93855,37,9.7,25,6.5,7,2.0,175,43,131,18.0,166,97,68,17.0,35.0,109,28.0,31,8.0,120,31.0,31,8.0,0,0.0,390,31,8.0,15,4.0
291892213361,"Block Group, St. Louis County, Missouri",2064,825,75626,80,9.7,53,6.5,16,2.0,371,92,278,18.0,350,206,144,17.0,35.0,231,28.0,66,8.0,255,31.0,66,8.0,0,0.0,825,66,8.0,33,4.0
291892213362,"Block Group, St. Louis County, Missouri",1409,563,73674,54,9.7,36,6.5,11,2.0,253,63,190,18.0,239,140,98,17.0,35.0,157,28.0,45,8.0,174,31.0,45,8.0,0,0.0,563,45,8.0,22,4.0
291892213371,"Block Group, St. Louis County, Missouri",1339,535,102917,51,9.7,34,6.5,10,2.0,241,60,180,18.0,227,133,93,17.0,35.0,149,28.0,42,8.0,165,31.0,42,8.0,0,0.0,535,42,8.0,21,4.0
291892213372,"Block Group, St. Louis County, Missouri",1699,679,67877,65,9.7,44,6.5,13,2.0,305,76,229,18.0,288,169,118,17.0,35.0,190,28.0,54,8.0,210,31.0,54,8.0,0,0.0,679,54,8.0,27,4.0
291892213381,"Block Group, St. Louis County, Missouri",1961,784,98871,76,9.7,50,6.5,15,2.0,352,88,264,18.0,333,196,137,17.0,35.0,219,28.0,62,8.0,243,31.0,62,8.0,0,0.0,784,62,8.0,31,4.0
291892213382,"Block Group, St. Louis County, Missouri",1535,614,71552,59,9.7,39,6.5,12,2.0,276,69,207,18.0,260,153,107,17.0,35.0,171,28.0,49,8.0,190,31.0,49,8.0,0,0.0,614,49,8.0,24,4.0
291892213391,"Block Group, St. Louis County, Missouri",1366,546,69509,52,9.7,35,6.5,10,2.0,245,61,184,18.0,232,136,95,17.0,35.0,152,28.0,43,8.0,169,31.0,43,8.0,0,0.0,546,43,8.0,21,4.0
291892213392,"Block Group, St. Louis County, Missouri",1527,610,76693,59,9.7,39,6.5,12,2.0,274,68,206,18.0,259,152,106,17.0,35.0,170,28.0,48,8.0,189,31.0,48,8.0,0,0.0,610,48,8.0,24,4.0
291892214211,"Block Group, St. Louis County, Missouri",441,176,95334,17,9.7,11,6.5,3,2.0,79,19,59,18.0,74,44,30,17.0,35.0,49,28.0,14,8.0,54,31.0,14,8.0,0,0.0,176,14,8.0,7,4.0
291892214212,"Block Group, St. Louis County, Missouri",1416,566,97618,54,9.7,36,6.5,11,2.0,254,63,191,18.0,240,141,99,17.0,35.0,158,28.0,45,8.0,175,31.0,45,8.0,0,0.0,566,45,8.0,22,4.0
291892214213,"Block Group, St. Louis County, Missouri",1285,514,84267,49,9.7,33,6.5,10,2.0,231,57,173,18.0,218,128,89,17.0,35.0,143,28.0,41,8.0,159,31.0,41,8.0,0,0.0,514,41,8.0,20,4.0
291892214214,"Block Group, St. Louis County, Missouri",1788,715,87257,69,9.7,46,6.5,14,2.0,321,80,241,18.0,303,178,125,17.0,35.0,200,28.0,57,8.0,221,31.0,57,8.0,0,0.0,715,57,8.0,28,4.0
291892214215,"Block Group, St. Louis County, Missouri",1455,582,129656,56,9.7,37,6.5,11,2.0,261,65,196,18.0,247,145,101,17.0,35.0,162,28.0,46,8.0,180,31.0,46,8.0,0,0.0,582,46,8.0,23,4.0
291892214231,"Block Group, St. Louis County, Missouri",1272,508,83978,49,9.7,33,6.5,10,2.0,228,57,171,18.0,216,127,89,17.0,35.0,142,28.0,40,8.0,157,31.0,40,8.0,0,0.0,508,40,8.0,20,4.0
291892214232,"Block Group, St. Louis County, Missouri",2037,814,69365,78,9.7,52,6.5,16,2.0,366,91,274,18.0,346,203,142,17.0,35.0,227,28.0,65,8.0,252,31.0,65,8.0,0,0.0,814,65,8.0,32,4.0
291892214233,"Block Group, St. Louis County, Missouri",921,368,59960,35,9.7,23,6.5,7,2.0,165,41,124,18.0,156,92,64,17.0,35.0,103,28.0,29,8.0,114,31.0,29,8.0,0,0.0,368,29,8.0,14,4.0
291892214241,"Block Group, St. Louis County, Missouri",1554,621,90825,60,9.7,40,6.5,12,2.0,279,69,209,18.0,264,155,108,17.0,35.0,173,28.0,49,8.0,192,31.0,49,8.0,0,0.0,621,49,8.0,24,4.0
291892214242,"Block Group, St. Louis County, Missouri",1638,655,61137,63,9.7,42,6.5,13,2.0,294,73,221,18.0,278,163,114,17.0,35.0,183,28.0,52,8.0,203,31.0,52,8.0,0,0.0,655,52,8.0,26,4.0
291892214243,"Block Group, St. Louis County, Missouri",1744,697,99399,67,9.7,45,6.5,13,2.0,313,78,235,18.0,296,174,122,17.0,35.0,195,28.0,55,8.0,216,31.0,55,8.0,0,0.0,697,55,8.0,27,4.0
291892214251,"Block Group, St. Louis County, Missouri",1300,520,81929,50,9.7,33,6.5,10,2.0,234,58,175,18.0,221,130,91,17.0,35.0,145,28.0,41,8.0,161,31.0,41,8.0,0,0.0,520,41,8.0,20,4.0
291892214252,"Block Group, St. Louis County, Missouri",1611,644,86948,62,9.7,41,6.5,12,2.0,289,72,217,18.0,273,161,112,17.0,35.0,180,28.0,51,8.0,199,31.0,51,8.0,0,0.0,644,51,8.0,25,4.0
291892214253,"Block Group, St. Louis County, Missouri",1598,639,65149,61,9.7,41,6.5,12,2.0,287,71,215,18.0,271,159,111,17.0,35.0,178,28.0,51,8.0,198,31.0,51,8.0,0,0.0,639,51,8.0,25,4.0
291892214261,"Block Group, St. Louis County, Missouri",1269,507,63253,49,9.7,32,6.5,10,2.0,228,57,171,18.0,215,126,88,17.0,35.0,141,28.0,40,8.0,157,31.0,40,8.0,0,0.0,507,40,8.0,20,4.0
